Date,Time,T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens
2017/09/07,03:57:00,01,9930,9795,0,9930,9795,136.11,-0.41,6028,31.17,nan,745,
2017/09/07,03:57:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,03:57:00,03,11928,11755,1,11929,11756,115.84,0.13,8496,31.86,nan,745,
2017/09/07,03:57:00,04,26271,25970,0,26271,25970,169.47,-0.46,5421,33.17,nan,826,
2017/09/07,03:58:00,01,9930,9795,0,9930,9795,136.11,-0.41,6028,31.17,nan,745,
2017/09/07,03:58:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,03:58:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.86,nan,745,
2017/09/07,03:58:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.17,nan,826,
2017/09/07,03:59:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,03:59:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,03:59:00,03,11928,11756,1,11929,11756,115.84,0.13,8496,31.86,nan,745,
2017/09/07,03:59:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.17,nan,826,
2017/09/07,04:00:00,01,9928,9793,0,9928,9793,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:00:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,04:00:00,03,11928,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:00:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.16,nan,826,
2017/09/07,04:01:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:01:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:01:00,03,11928,11756,1,11929,11757,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:01:00,04,26271,25970,0,26271,25970,169.47,-0.46,5421,33.16,nan,826,
2017/09/07,04:02:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:02:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:02:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:02:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.16,nan,826,
2017/09/07,04:03:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:03:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:03:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.86,nan,745,
2017/09/07,04:03:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.16,nan,826,
2017/09/07,04:04:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:04:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,04:04:00,03,11928,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:04:00,04,26271,25970,0,26271,25970,169.47,-0.46,5421,33.16,nan,826,
2017/09/07,04:05:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:05:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:05:00,03,11928,11756,1,11929,11756,115.84,0.13,8496,31.86,nan,745,
2017/09/07,04:05:00,04,26271,25970,0,26271,25970,169.46,-0.46,5421,33.16,nan,826,
2017/09/07,04:06:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:06:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:06:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:06:00,04,26263,25961,0,26263,25961,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:07:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:07:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:07:00,03,11928,11756,1,11929,11757,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:07:00,04,26263,25961,0,26263,25961,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:08:00,01,9928,9793,0,9928,9793,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:08:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:08:00,03,11928,11756,1,11929,11757,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:08:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:09:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:09:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:09:00,03,11927,11755,1,11928,11756,115.83,0.13,8497,31.86,nan,745,
2017/09/07,04:09:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:10:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:10:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,04:10:00,03,11928,11755,1,11928,11756,115.84,0.12,8497,31.86,nan,745,
2017/09/07,04:10:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:11:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:11:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:11:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:11:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:12:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:12:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:12:00,03,11928,11756,1,11929,11756,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:12:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:13:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:13:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:13:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.86,nan,745,
2017/09/07,04:13:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:14:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:14:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:14:00,03,11928,11756,1,11929,11756,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:14:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:15:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:15:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:15:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.86,nan,745,
2017/09/07,04:15:00,04,26263,25962,0,26263,25962,169.41,-0.47,5429,33.16,nan,826,
2017/09/07,04:16:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:16:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:16:00,03,11928,11756,1,11929,11756,115.84,0.12,8496,31.86,nan,745,
2017/09/07,04:16:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:17:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:17:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:17:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.86,nan,745,
2017/09/07,04:17:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:18:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:18:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:18:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:18:00,04,26263,25961,0,26263,25961,169.41,-0.46,5429,33.16,nan,826,
2017/09/07,04:19:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:19:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:19:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:19:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:20:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:20:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:20:00,03,11928,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:20:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:21:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:21:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:21:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:21:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:22:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:22:00,02,5199,5129,0,5199,5129,83.04,-0.23,10759,31.09,nan,745,
2017/09/07,04:22:00,03,11928,11756,1,11929,11756,115.84,0.12,8496,31.85,nan,745,
2017/09/07,04:22:00,04,26263,25961,0,26263,25961,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:23:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:23:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:23:00,03,11928,11756,1,11929,11757,115.84,0.12,8496,31.85,nan,745,
2017/09/07,04:23:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:24:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:24:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:24:00,03,11928,11756,1,11929,11756,115.84,0.13,8496,31.85,nan,745,
2017/09/07,04:24:00,04,26263,25962,0,26263,25962,169.41,-0.47,5429,33.15,nan,826,
2017/09/07,04:25:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:25:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:25:00,03,11927,11755,1,11928,11756,115.83,0.13,8497,31.85,nan,745,
2017/09/07,04:25:00,04,26262,25961,0,26262,25961,169.41,-0.46,5430,33.15,nan,826,
2017/09/07,04:26:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:26:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:26:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:26:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:27:00,01,9928,9794,0,9928,9794,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:27:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:27:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:27:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:28:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:28:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:28:00,03,11927,11755,1,11928,11756,115.83,0.12,8497,31.85,nan,745,
2017/09/07,04:28:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:29:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:29:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:29:00,03,11928,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:29:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:30:00,01,9928,9793,0,9928,9793,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:30:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:30:00,03,11927,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:30:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:31:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:31:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:31:00,03,11928,11756,1,11929,11756,115.84,0.13,8496,31.85,nan,745,
2017/09/07,04:31:00,04,26263,25962,0,26263,25962,169.41,-0.46,5429,33.15,nan,826,
2017/09/07,04:32:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:32:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,04:32:00,03,11928,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:32:00,04,26251,25950,0,26251,25950,169.34,-0.46,5441,33.15,nan,826,
2017/09/07,04:33:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:33:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:33:00,03,11927,11755,1,11928,11756,115.83,0.13,8497,31.85,nan,745,
2017/09/07,04:33:00,04,26250,25949,0,26250,25949,169.34,-0.46,5442,33.15,nan,826,
2017/09/07,04:34:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:34:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:34:00,03,11928,11756,1,11929,11757,115.84,0.13,8496,31.85,nan,745,
2017/09/07,04:34:00,04,26251,25950,0,26251,25950,169.34,-0.46,5441,33.15,nan,826,
2017/09/07,04:35:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:35:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:35:00,03,11928,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:35:00,04,26250,25950,0,26250,25950,169.34,-0.46,5442,33.15,nan,826,
2017/09/07,04:36:00,01,9928,9793,0,9928,9793,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:36:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:36:00,03,11928,11755,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:36:00,04,26250,25950,0,26250,25950,169.34,-0.46,5442,33.15,nan,826,
2017/09/07,04:37:00,01,9929,9794,0,9929,9794,136.09,-0.41,6030,31.17,nan,745,
2017/09/07,04:37:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:37:00,03,11928,11756,1,11929,11756,115.84,0.13,8496,31.85,nan,745,
2017/09/07,04:37:00,04,26250,25949,0,26250,25949,169.34,-0.46,5442,33.15,nan,826,
2017/09/07,04:38:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:38:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:38:00,03,11928,11756,1,11928,11756,115.84,0.13,8497,31.85,nan,745,
2017/09/07,04:38:00,04,26238,25938,0,26238,25938,169.26,-0.47,5454,33.15,nan,826,
2017/09/07,04:39:00,01,9928,9793,0,9928,9793,136.08,-0.41,6030,31.17,nan,745,
2017/09/07,04:39:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:39:00,03,11927,11755,1,11928,11756,115.84,0.12,8497,31.85,nan,745,
2017/09/07,04:39:00,04,26238,25938,0,26238,25938,169.26,-0.46,5454,33.15,nan,826,
2017/09/07,04:40:00,01,9926,9791,0,9926,9791,136.05,-0.41,6032,31.17,nan,745,
2017/09/07,04:40:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:40:00,03,11924,11752,1,11925,11753,115.81,0.12,8500,31.85,nan,745,
2017/09/07,04:40:00,04,26239,25938,0,26239,25938,169.26,-0.46,5453,33.15,nan,826,
2017/09/07,04:41:00,01,9926,9791,0,9926,9791,136.06,-0.41,6032,31.17,nan,745,
2017/09/07,04:41:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:41:00,03,11919,11747,1,11920,11748,115.76,0.12,8505,31.85,nan,745,
2017/09/07,04:41:00,04,26238,25938,0,26238,25938,169.26,-0.46,5454,33.14,nan,826,
2017/09/07,04:42:00,01,9926,9791,0,9926,9791,136.05,-0.41,6032,31.17,nan,745,
2017/09/07,04:42:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:42:00,03,11920,11748,1,11921,11749,115.76,0.12,8504,31.85,nan,745,
2017/09/07,04:42:00,04,26238,25937,0,26238,25937,169.26,-0.46,5454,33.14,nan,826,
2017/09/07,04:43:00,01,9926,9791,0,9926,9791,136.05,-0.41,6032,31.17,nan,745,
2017/09/07,04:43:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:43:00,03,11920,11748,1,11921,11749,115.77,0.13,8504,31.85,nan,745,
2017/09/07,04:43:00,04,26198,25897,0,26198,25897,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:44:00,01,9926,9791,0,9926,9791,136.06,-0.41,6032,31.17,nan,745,
2017/09/07,04:44:00,02,5199,5129,0,5199,5129,83.04,-0.23,10759,31.09,nan,745,
2017/09/07,04:44:00,03,11920,11748,1,11921,11749,115.77,0.12,8504,31.85,nan,745,
2017/09/07,04:44:00,04,26198,25897,0,26198,25897,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:45:00,01,9926,9791,0,9926,9791,136.06,-0.41,6032,31.17,nan,745,
2017/09/07,04:45:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:45:00,03,11920,11748,1,11921,11749,115.76,0.12,8504,31.85,nan,745,
2017/09/07,04:45:00,04,26198,25897,0,26198,25897,169.01,-0.47,5494,33.14,nan,826,
2017/09/07,04:46:00,01,9916,9781,0,9916,9781,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:46:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:46:00,03,11919,11747,1,11920,11748,115.76,0.12,8505,31.85,nan,745,
2017/09/07,04:46:00,04,26198,25898,0,26198,25898,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:47:00,01,9917,9782,0,9917,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:47:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:47:00,03,11919,11748,1,11920,11749,115.76,0.13,8505,31.85,nan,745,
2017/09/07,04:47:00,04,26198,25897,0,26198,25897,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:48:00,01,9916,9781,0,9916,9781,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:48:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:48:00,03,11919,11747,1,11920,11748,115.76,0.13,8505,31.85,nan,745,
2017/09/07,04:48:00,04,26198,25898,0,26198,25898,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:49:00,01,9916,9781,0,9916,9781,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:49:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:49:00,03,11920,11748,1,11921,11749,115.77,0.13,8504,31.85,nan,745,
2017/09/07,04:49:00,04,26198,25897,0,26198,25897,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:50:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:50:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:50:00,03,11920,11748,1,11921,11749,115.77,0.12,8504,31.85,nan,745,
2017/09/07,04:50:00,04,26198,25898,0,26198,25898,169.01,-0.47,5494,33.14,nan,826,
2017/09/07,04:51:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:51:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,04:51:00,03,11920,11748,1,11921,11749,115.76,0.13,8504,31.85,nan,745,
2017/09/07,04:51:00,04,26197,25897,0,26197,25897,169.01,-0.46,5495,33.14,nan,826,
2017/09/07,04:52:00,01,9916,9781,0,9916,9781,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:52:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:52:00,03,11919,11748,1,11920,11748,115.76,0.13,8505,31.85,nan,745,
2017/09/07,04:52:00,04,26198,25898,0,26198,25898,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:53:00,01,9917,9782,0,9917,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:53:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:53:00,03,11920,11748,1,11921,11749,115.77,0.12,8504,31.85,nan,745,
2017/09/07,04:53:00,04,26198,25898,0,26198,25898,169.01,-0.46,5494,33.14,nan,826,
2017/09/07,04:54:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:54:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:54:00,03,11920,11748,1,11921,11749,115.77,0.13,8504,31.85,nan,745,
2017/09/07,04:54:00,04,26179,25879,0,26179,25879,168.90,-0.46,5513,33.14,nan,826,
2017/09/07,04:55:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:55:00,02,5199,5129,0,5199,5129,83.04,-0.23,10759,31.09,nan,745,
2017/09/07,04:55:00,03,11920,11748,1,11921,11749,115.77,0.13,8504,31.85,nan,745,
2017/09/07,04:55:00,04,26179,25879,0,26179,25879,168.90,-0.46,5513,33.14,nan,826,
2017/09/07,04:56:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:56:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:56:00,03,11920,11748,1,11921,11749,115.76,0.12,8504,31.85,nan,745,
2017/09/07,04:56:00,04,26177,25878,0,26177,25878,168.89,-0.46,5515,33.14,nan,826,
2017/09/07,04:57:00,01,9917,9782,0,9917,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:57:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,04:57:00,03,11918,11746,1,11919,11747,115.75,0.12,8506,31.85,nan,745,
2017/09/07,04:57:00,04,26159,25859,0,26159,25859,168.77,-0.46,5533,33.14,nan,826,
2017/09/07,04:58:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:58:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,04:58:00,03,11918,11746,1,11919,11747,115.75,0.12,8506,31.85,nan,745,
2017/09/07,04:58:00,04,26159,25860,0,26159,25860,168.78,-0.46,5533,33.14,nan,826,
2017/09/07,04:59:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,04:59:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,04:59:00,03,11918,11746,1,11919,11747,115.75,0.13,8506,31.85,nan,745,
2017/09/07,04:59:00,04,26159,25859,0,26159,25859,168.78,-0.47,5533,33.14,nan,826,
2017/09/07,05:00:00,01,9916,9781,0,9916,9781,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,05:00:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,05:00:00,03,11918,11746,1,11919,11747,115.75,0.12,8506,31.85,nan,745,
2017/09/07,05:00:00,04,26159,25859,0,26159,25859,168.77,-0.47,5533,33.14,nan,826,
2017/09/07,05:01:00,01,9917,9782,0,9917,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,05:01:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,05:01:00,03,11918,11747,1,11919,11747,115.75,0.12,8506,31.85,nan,745,
2017/09/07,05:01:00,04,26159,25859,0,26159,25859,168.77,-0.46,5533,33.14,nan,826,
2017/09/07,05:02:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,05:02:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,05:02:00,03,11918,11746,1,11919,11747,115.75,0.12,8506,31.85,nan,745,
2017/09/07,05:02:00,04,26159,25859,0,26159,25859,168.77,-0.46,5533,33.14,nan,826,
2017/09/07,05:03:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,05:03:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,05:03:00,03,11918,11747,1,11919,11747,115.75,0.13,8506,31.85,nan,745,
2017/09/07,05:03:00,04,26159,25859,0,26159,25859,168.77,-0.46,5533,33.14,nan,826,
2017/09/07,05:04:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
2017/09/07,05:04:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,05:04:00,03,11918,11746,1,11919,11747,115.75,0.13,8506,31.84,nan,745,
2017/09/07,05:04:00,04,26159,25860,0,26159,25860,168.78,-0.46,5533,33.14,nan,826,
2017/09/07,05:05:00,01,9916,9782,0,9916,9782,135.93,-0.41,6042,31.17,nan,745,
